id,product_id,cust_order_id,ship_from_site_id,ship_to_site_id,company_id,init_quantity_requested,quantity_promised,quantity_delivered,final_quantity_requested,status,requested_delivery_date,promised_delivery_date,actual_delivery_date,order_date
1012,PROD-001,ORD-0001012,SITE-STORE-MAIN,SITE-STORE-MAIN,ACD-COMPANY,58,58,58,58,closed,2026-01-30T00:00:00.000Z,2026-02-02T00:00:00.000Z,2026-02-03T00:00:00.000Z,2026-01-29T00:00:00.000Z
1013,PROD-001,ORD-0001013,SITE-STORE-MAIN,SITE-STORE-MAIN,ACD-COMPANY,69,69,69,69,closed,2026-02-01T00:00:00.000Z,2026-02-02T00:00:00.000Z,2026-02-02T00:00:00.000Z,2026-01-30T00:00:00.000Z
1014,PROD-001,ORD-0001014,SITE-STORE-MAIN,SITE-STORE-MAIN,ACD-COMPANY,95,95,95,95,closed,2026-02-06T00:00:00.000Z,2026-02-04T00:00:00.000Z,2026-02-05T00:00:00.000Z,2026-02-01T00:00:00.000Z
1015,PROD-001,ORD-0001015,SITE-STORE-MAIN,SITE-STORE-MAIN,ACD-COMPANY,35,35,35,35,closed,2026-02-04T00:00:00.000Z,2026-02-06T00:00:00.000Z,2026-02-06T00:00:00.000Z,2026-02-02T00:00:00.000Z
1016,PROD-001,ORD-0001016,SITE-STORE-MAIN,SITE-STORE-MAIN,ACD-COMPANY,34,34,34,34,closed,2026-02-05T00:00:00.000Z,2026-02-08T00:00:00.000Z,2026-02-09T00:00:00.000Z,2026-02-03T00:00:00.000Z
1017,PROD-001,ORD-0001017,SITE-STORE-MAIN,SITE-STORE-MAIN,ACD-COMPANY,53,53,53,53,closed,2026-02-05T00:00:00.000Z,2026-02-06T00:00:00.000Z,2026-02-08T00:00:00.000Z,2026-02-04T00:00:00.000Z
1018,PROD-001,ORD-0001018,SITE-STORE-MAIN,SITE-STORE-MAIN,ACD-COMPANY,79,79,79,79,closed,2026-02-09T00:00:00.000Z,2026-02-09T00:00:00.000Z,2026-02-10T00:00:00.000Z,2026-02-05T00:00:00.000Z
1019,PROD-001,ORD-0001019,SITE-STORE-MAIN,SITE-STORE-MAIN,ACD-COMPANY,97,97,97,97,closed,2026-02-09T00:00:00.000Z,2026-02-11T00:00:00.000Z,2026-02-11T00:00:00.000Z,2026-02-08T00:00:00.000Z
1020,PROD-001,ORD-0001020,SITE-STORE-MAIN,SITE-STORE-MAIN,ACD-COMPANY,40,40,40,40,closed,2026-02-14T00:00:00.000Z,2026-02-11T00:00:00.000Z,2026-02-11T00:00:00.000Z,2026-02-09T00:00:00.000Z
1021,PROD-001,ORD-0001021,SITE-STORE-MAIN,SITE-STORE-MAIN,ACD-COMPANY,92,92,92,92,closed,2026-02-14T00:00:00.000Z,2026-02-16T00:00:00.000Z,2026-02-16T00:00:00.000Z,2026-02-11T00:00:00.000Z
1022,PROD-001,ORD-0001022,SITE-STORE-MAIN,SITE-STORE-MAIN,ACD-COMPANY,25,25,25,25,closed,2026-02-14T00:00:00.000Z,2026-02-17T00:00:00.000Z,2026-02-17T00:00:00.000Z,2026-02-13T00:00:00.000Z
1023,PROD-001,ORD-0001023,SITE-STORE-MAIN,SITE-STORE-MAIN,ACD-COMPANY,38,38,38,38,closed,2026-02-18T00:00:00.000Z,2026-02-17T00:00:00.000Z,2026-02-18T00:00:00.000Z,2026-02-14T00:00:00.000Z
1024,PROD-001,ORD-0001024,SITE-STORE-MAIN,SITE-STORE-MAIN,ACD-COMPANY,59,59,59,59,closed,2026-02-20T00:00:00.000Z,2026-02-20T00:00:00.000Z,2026-02-20T00:00:00.000Z,2026-02-15T00:00:00.000Z
1025,PROD-001,ORD-0001025,SITE-STORE-MAIN,SITE-STORE-MAIN,ACD-COMPANY,55,55,55,55,closed,2026-02-21T00:00:00.000Z,2026-02-21T00:00:00.000Z,2026-02-21T00:00:00.000Z,2026-02-16T00:00:00.000Z
1026,PROD-001,ORD-0001026,SITE-STORE-MAIN,SITE-STORE-MAIN,ACD-COMPANY,51,51,51,51,closed,2026-02-21T00:00:00.000Z,2026-02-20T00:00:00.000Z,2026-02-22T00:00:00.000Z,2026-02-17T00:00:00.000Z
1027,PROD-001,ORD-0001027,SITE-STORE-MAIN,SITE-STORE-MAIN,ACD-COMPANY,74,74,74,74,closed,2026-02-21T00:00:00.000Z,2026-02-21T00:00:00.000Z,2026-02-23T00:00:00.000Z,2026-02-19T00:00:00.000Z
1028,PROD-001,ORD-0001028,SITE-STORE-MAIN,SITE-STORE-MAIN,ACD-COMPANY,63,63,63,63,closed,2026-02-22T00:00:00.000Z,2026-02-22T00:00:00.000Z,2026-02-23T00:00:00.000Z,2026-02-20T00:00:00.000Z
1029,PROD-001,ORD-0001029,SITE-STORE-MAIN,SITE-STORE-MAIN,ACD-COMPANY,77,77,77,77,closed,2026-02-24T00:00:00.000Z,2026-02-24T00:00:00.000Z,2026-02-25T00:00:00.000Z,2026-02-21T00:00:00.000Z
1030,PROD-001,ORD-0001030,SITE-STORE-MAIN,SITE-STORE-MAIN,ACD-COMPANY,73,73,73,73,closed,2026-02-27T00:00:00.000Z,2026-02-25T00:00:00.000Z,2026-02-27T00:00:00.000Z,2026-02-22T00:00:00.000Z
1031,PROD-001,ORD-0001031,SITE-STORE-MAIN,SITE-STORE-MAIN,ACD-COMPANY,76,76,76,76,closed,2026-03-01T00:00:00.000Z,2026-03-01T00:00:00.000Z,2026-03-01T00:00:00.000Z,2026-02-24T00:00:00.000Z
1032,PROD-001,ORD-0001032,SITE-STORE-MAIN,SITE-STORE-MAIN,ACD-COMPANY,90,90,90,90,closed,2026-03-01T00:00:00.000Z,2026-03-01T00:00:00.000Z,2026-03-01T00:00:00.000Z,2026-02-25T00:00:00.000Z
1033,PROD-001,ORD-0001033,SITE-STORE-MAIN,SITE-STORE-MAIN,ACD-COMPANY,60,60,60,60,closed,2026-02-28T00:00:00.000Z,2026-03-01T00:00:00.000Z,2026-03-02T00:00:00.000Z,2026-02-26T00:00:00.000Z
1034,PROD-001,ORD-0001034,SITE-STORE-MAIN,SITE-STORE-MAIN,ACD-COMPANY,16,16,16,16,closed,2026-03-04T00:00:00.000Z,2026-03-02T00:00:00.000Z,2026-03-04T00:00:00.000Z,2026-02-27T00:00:00.000Z
1035,PROD-001,ORD-0001035,SITE-STORE-MAIN,SITE-STORE-MAIN,ACD-COMPANY,90,90,90,90,closed,2026-03-01T00:00:00.000Z,2026-03-02T00:00:00.000Z,2026-03-03T00:00:00.000Z,2026-02-28T00:00:00.000Z
1036,PROD-001,ORD-0001036,SITE-STORE-MAIN,SITE-STORE-MAIN,ACD-COMPANY,76,76,76,76,closed,2026-03-07T00:00:00.000Z,2026-03-07T00:00:00.000Z,2026-03-08T00:00:00.000Z,2026-03-02T00:00:00.000Z
1037,PROD-001,ORD-0001037,SITE-STORE-MAIN,SITE-STORE-MAIN,ACD-COMPANY,81,81,81,81,closed,2026-03-06T00:00:00.000Z,2026-03-06T00:00:00.000Z,2026-03-08T00:00:00.000Z,2026-03-04T00:00:00.000Z
1038,PROD-001,ORD-0001038,SITE-STORE-MAIN,SITE-STORE-MAIN,ACD-COMPANY,45,45,45,45,closed,2026-03-09T00:00:00.000Z,2026-03-08T00:00:00.000Z,2026-03-08T00:00:00.000Z,2026-03-05T00:00:00.000Z
1039,PROD-001,ORD-0001039,SITE-STORE-MAIN,SITE-STORE-MAIN,ACD-COMPANY,73,73,73,73,closed,2026-03-07T00:00:00.000Z,2026-03-08T00:00:00.000Z,2026-03-09T00:00:00.000Z,2026-03-06T00:00:00.000Z
1040,PROD-001,ORD-0001040,SITE-STORE-MAIN,SITE-STORE-MAIN,ACD-COMPANY,54,54,54,54,closed,2026-03-11T00:00:00.000Z,2026-03-09T00:00:00.000Z,2026-03-10T00:00:00.000Z,2026-03-07T00:00:00.000Z
1041,PROD-001,ORD-0001041,SITE-STORE-MAIN,SITE-STORE-MAIN,ACD-COMPANY,70,70,70,70,closed,2026-03-13T00:00:00.000Z,2026-03-15T00:00:00.000Z,2026-03-17T00:00:00.000Z,2026-03-10T00:00:00.000Z
1042,PROD-001,ORD-0001042,SITE-STORE-MAIN,SITE-STORE-MAIN,ACD-COMPANY,43,43,43,43,closed,2026-03-12T00:00:00.000Z,2026-03-16T00:00:00.000Z,2026-03-18T00:00:00.000Z,2026-03-11T00:00:00.000Z
1043,PROD-001,ORD-0001043,SITE-STORE-MAIN,SITE-STORE-MAIN,ACD-COMPANY,76,76,76,76,closed,2026-03-15T00:00:00.000Z,2026-03-17T00:00:00.000Z,2026-03-18T00:00:00.000Z,2026-03-12T00:00:00.000Z
1044,PROD-001,ORD-0001044,SITE-STORE-MAIN,SITE-STORE-MAIN,ACD-COMPANY,43,43,43,43,closed,2026-03-16T00:00:00.000Z,2026-03-16T00:00:00.000Z,2026-03-18T00:00:00.000Z,2026-03-14T00:00:00.000Z
1045,PROD-001,ORD-0001045,SITE-STORE-MAIN,SITE-STORE-MAIN,ACD-COMPANY,47,47,47,47,closed,2026-03-19T00:00:00.000Z,2026-03-18T00:00:00.000Z,2026-03-18T00:00:00.000Z,2026-03-16T00:00:00.000Z
1046,PROD-001,ORD-0001046,SITE-STORE-MAIN,SITE-STORE-MAIN,ACD-COMPANY,46,46,46,46,closed,2026-03-22T00:00:00.000Z,2026-03-19T00:00:00.000Z,2026-03-20T00:00:00.000Z,2026-03-17T00:00:00.000Z
1047,PROD-001,ORD-0001047,SITE-STORE-MAIN,SITE-STORE-MAIN,ACD-COMPANY,77,77,77,77,closed,2026-03-23T00:00:00.000Z,2026-03-20T00:00:00.000Z,2026-03-22T00:00:00.000Z,2026-03-18T00:00:00.000Z
1048,PROD-001,ORD-0001048,SITE-STORE-MAIN,SITE-STORE-MAIN,ACD-COMPANY,23,23,23,23,closed,2026-03-23T00:00:00.000Z,2026-03-23T00:00:00.000Z,2026-03-25T00:00:00.000Z,2026-03-20T00:00:00.000Z
1049,PROD-001,ORD-0001049,SITE-STORE-MAIN,SITE-STORE-MAIN,ACD-COMPANY,18,18,18,18,closed,2026-03-31T00:00:00.000Z,2026-04-02T00:00:00.000Z,2026-04-03T00:00:00.000Z,2026-03-28T00:00:00.000Z
1050,PROD-001,ORD-0001050,SITE-STORE-MAIN,SITE-STORE-MAIN,ACD-COMPANY,59,59,59,59,closed,2026-04-01T00:00:00.000Z,2026-04-03T00:00:00.000Z,2026-04-04T00:00:00.000Z,2026-03-29T00:00:00.000Z
1051,PROD-001,ORD-0001051,SITE-STORE-MAIN,SITE-STORE-MAIN,ACD-COMPANY,62,62,62,62,closed,2026-03-31T00:00:00.000Z,2026-04-04T00:00:00.000Z,2026-04-06T00:00:00.000Z,2026-03-30T00:00:00.000Z
1052,PROD-001,ORD-0001052,SITE-STORE-MAIN,SITE-STORE-MAIN,ACD-COMPANY,46,46,46,46,closed,2026-04-04T00:00:00.000Z,2026-04-06T00:00:00.000Z,2026-04-08T00:00:00.000Z,2026-04-01T00:00:00.000Z
1053,PROD-001,ORD-0001053,SITE-STORE-MAIN,SITE-STORE-MAIN,ACD-COMPANY,49,49,49,49,closed,2026-04-10T00:00:00.000Z,2026-04-08T00:00:00.000Z,2026-04-08T00:00:00.000Z,2026-04-06T00:00:00.000Z
1054,PROD-001,ORD-0001054,SITE-STORE-MAIN,SITE-STORE-MAIN,ACD-COMPANY,38,38,38,38,closed,2026-04-09T00:00:00.000Z,2026-04-10T00:00:00.000Z,2026-04-10T00:00:00.000Z,2026-04-08T00:00:00.000Z
1055,PROD-001,ORD-0001055,SITE-STORE-MAIN,SITE-STORE-MAIN,ACD-COMPANY,32,32,32,32,closed,2026-04-11T00:00:00.000Z,2026-04-14T00:00:00.000Z,2026-04-14T00:00:00.000Z,2026-04-09T00:00:00.000Z
1056,PROD-001,ORD-0001056,SITE-STORE-MAIN,SITE-STORE-MAIN,ACD-COMPANY,74,74,74,74,closed,2026-04-11T00:00:00.000Z,2026-04-14T00:00:00.000Z,2026-04-15T00:00:00.000Z,2026-04-10T00:00:00.000Z
1057,PROD-001,ORD-0001057,SITE-STORE-MAIN,SITE-STORE-MAIN,ACD-COMPANY,50,50,50,50,closed,2026-04-13T00:00:00.000Z,2026-04-16T00:00:00.000Z,2026-04-17T00:00:00.000Z,2026-04-11T00:00:00.000Z
1058,PROD-001,ORD-0001058,SITE-STORE-MAIN,SITE-STORE-MAIN,ACD-COMPANY,19,19,19,19,closed,2026-04-13T00:00:00.000Z,2026-04-16T00:00:00.000Z,2026-04-16T00:00:00.000Z,2026-04-12T00:00:00.000Z
1059,PROD-001,ORD-0001059,SITE-STORE-MAIN,SITE-STORE-MAIN,ACD-COMPANY,66,66,66,66,closed,2026-04-15T00:00:00.000Z,2026-04-17T00:00:00.000Z,2026-04-18T00:00:00.000Z,2026-04-13T00:00:00.000Z
1060,PROD-001,ORD-0001060,SITE-STORE-MAIN,SITE-STORE-MAIN,ACD-COMPANY,73,73,73,73,closed,2026-04-17T00:00:00.000Z,2026-04-19T00:00:00.000Z,2026-04-21T00:00:00.000Z,2026-04-14T00:00:00.000Z
1061,PROD-001,ORD-0001061,SITE-STORE-MAIN,SITE-STORE-MAIN,ACD-COMPANY,28,28,28,28,closed,2026-04-20T00:00:00.000Z,2026-04-20T00:00:00.000Z,2026-04-21T00:00:00.000Z,2026-04-17T00:00:00.000Z
1062,PROD-001,ORD-0001062,SITE-STORE-MAIN,SITE-STORE-MAIN,ACD-COMPANY,26,26,26,26,closed,2026-04-22T00:00:00.000Z,2026-04-23T00:00:00.000Z,2026-04-23T00:00:00.000Z,2026-04-19T00:00:00.000Z
1063,PROD-001,ORD-0001063,SITE-STORE-MAIN,SITE-STORE-MAIN,ACD-COMPANY,28,28,28,28,closed,2026-04-24T00:00:00.000Z,2026-04-23T00:00:00.000Z,2026-04-25T00:00:00.000Z,2026-04-20T00:00:00.000Z
1064,PROD-001,ORD-0001064,SITE-STORE-MAIN,SITE-STORE-MAIN,ACD-COMPANY,35,35,35,35,closed,2026-04-24T00:00:00.000Z,2026-04-25T00:00:00.000Z,2026-04-25T00:00:00.000Z,2026-04-22T00:00:00.000Z
1065,PROD-001,ORD-0001065,SITE-STORE-MAIN,SITE-STORE-MAIN,ACD-COMPANY,36,36,36,36,closed,2026-04-26T00:00:00.000Z,2026-04-26T00:00:00.000Z,2026-04-27T00:00:00.000Z,2026-04-23T00:00:00.000Z
1066,PROD-001,ORD-0001066,SITE-STORE-MAIN,SITE-STORE-MAIN,ACD-COMPANY,42,42,42,42,closed,2026-04-26T00:00:00.000Z,2026-04-26T00:00:00.000Z,2026-04-28T00:00:00.000Z,2026-04-24T00:00:00.000Z
1067,PROD-001,ORD-0001067,SITE-STORE-MAIN,SITE-STORE-MAIN,ACD-COMPANY,41,41,41,41,closed,2026-04-30T00:00:00.000Z,2026-04-29T00:00:00.000Z,2026-05-01T00:00:00.000Z,2026-04-26T00:00:00.000Z
1068,PROD-001,ORD-0001068,SITE-STORE-MAIN,SITE-STORE-MAIN,ACD-COMPANY,83,83,83,83,closed,2026-04-28T00:00:00.000Z,2026-05-02T00:00:00.000Z,2026-05-03T00:00:00.000Z,2026-04-27T00:00:00.000Z
1069,PROD-001,ORD-0001069,SITE-STORE-MAIN,SITE-STORE-MAIN,ACD-COMPANY,14,14,14,14,closed,2026-05-02T00:00:00.000Z,2026-05-02T00:00:00.000Z,2026-05-02T00:00:00.000Z,2026-04-28T00:00:00.000Z
1070,PROD-001,ORD-0001070,SITE-STORE-MAIN,SITE-STORE-MAIN,ACD-COMPANY,78,78,78,78,closed,2026-05-05T00:00:00.000Z,2026-05-04T00:00:00.000Z,2026-05-06T00:00:00.000Z,2026-04-30T00:00:00.000Z
1071,PROD-001,ORD-0001071,SITE-STORE-MAIN,SITE-STORE-MAIN,ACD-COMPANY,61,61,61,61,closed,2026-05-04T00:00:00.000Z,2026-05-04T00:00:00.000Z,2026-05-06T00:00:00.000Z,2026-05-01T00:00:00.000Z
1072,PROD-001,ORD-0001072,SITE-STORE-MAIN,SITE-STORE-MAIN,ACD-COMPANY,12,12,12,12,closed,2026-05-12T00:00:00.000Z,2026-05-09T00:00:00.000Z,2026-05-10T00:00:00.000Z,2026-05-07T00:00:00.000Z
1073,PROD-001,ORD-0001073,SITE-STORE-MAIN,SITE-STORE-MAIN,ACD-COMPANY,16,16,16,16,closed,2026-05-10T00:00:00.000Z,2026-05-13T00:00:00.000Z,2026-05-14T00:00:00.000Z,2026-05-08T00:00:00.000Z
1074,PROD-001,ORD-0001074,SITE-STORE-MAIN,SITE-STORE-MAIN,ACD-COMPANY,46,46,46,46,closed,2026-05-14T00:00:00.000Z,2026-05-12T00:00:00.000Z,2026-05-14T00:00:00.000Z,2026-05-09T00:00:00.000Z
1075,PROD-001,ORD-0001075,SITE-STORE-MAIN,SITE-STORE-MAIN,ACD-COMPANY,16,16,16,16,closed,2026-05-13T00:00:00.000Z,2026-05-13T00:00:00.000Z,2026-05-13T00:00:00.000Z,2026-05-10T00:00:00.000Z
1076,PROD-001,ORD-0001076,SITE-STORE-MAIN,SITE-STORE-MAIN,ACD-COMPANY,44,44,44,44,closed,2026-05-19T00:00:00.000Z,2026-05-19T00:00:00.000Z,2026-05-19T00:00:00.000Z,2026-05-14T00:00:00.000Z
1077,PROD-001,ORD-0001077,SITE-STORE-MAIN,SITE-STORE-MAIN,ACD-COMPANY,36,36,36,36,closed,2026-05-20T00:00:00.000Z,2026-05-17T00:00:00.000Z,2026-05-19T00:00:00.000Z,2026-05-15T00:00:00.000Z
1078,PROD-001,ORD-0001078,SITE-STORE-MAIN,SITE-STORE-MAIN,ACD-COMPANY,36,36,36,36,closed,2026-05-20T00:00:00.000Z,2026-05-20T00:00:00.000Z,2026-05-21T00:00:00.000Z,2026-05-16T00:00:00.000Z
1079,PROD-001,ORD-0001079,SITE-STORE-MAIN,SITE-STORE-MAIN,ACD-COMPANY,41,41,41,41,closed,2026-05-20T00:00:00.000Z,2026-05-21T00:00:00.000Z,2026-05-22T00:00:00.000Z,2026-05-17T00:00:00.000Z
1080,PROD-001,ORD-0001080,SITE-STORE-MAIN,SITE-STORE-MAIN,ACD-COMPANY,30,30,30,30,closed,2026-05-23T00:00:00.000Z,2026-05-24T00:00:00.000Z,2026-05-25T00:00:00.000Z,2026-05-19T00:00:00.000Z
1081,PROD-001,ORD-0001081,SITE-STORE-MAIN,SITE-STORE-MAIN,ACD-COMPANY,51,51,51,51,closed,2026-05-24T00:00:00.000Z,2026-05-25T00:00:00.000Z,2026-05-25T00:00:00.000Z,2026-05-20T00:00:00.000Z
1082,PROD-001,ORD-0001082,SITE-STORE-MAIN,SITE-STORE-MAIN,ACD-COMPANY,33,33,33,33,closed,2026-05-25T00:00:00.000Z,2026-05-27T00:00:00.000Z,2026-05-29T00:00:00.000Z,2026-05-22T00:00:00.000Z
1083,PROD-001,ORD-0001083,SITE-STORE-MAIN,SITE-STORE-MAIN,ACD-COMPANY,10,10,10,10,closed,2026-05-28T00:00:00.000Z,2026-05-28T00:00:00.000Z,2026-05-28T00:00:00.000Z,2026-05-23T00:00:00.000Z
1084,PROD-001,ORD-0001084,SITE-STORE-MAIN,SITE-STORE-MAIN,ACD-COMPANY,49,49,49,49,closed,2026-05-27T00:00:00.000Z,2026-05-29T00:00:00.000Z,2026-05-29T00:00:00.000Z,2026-05-24T00:00:00.000Z
1085,PROD-001,ORD-0001085,SITE-STORE-MAIN,SITE-STORE-MAIN,ACD-COMPANY,44,44,44,44,closed,2026-06-01T00:00:00.000Z,2026-06-01T00:00:00.000Z,2026-06-03T00:00:00.000Z,2026-05-28T00:00:00.000Z
1086,PROD-001,ORD-0001086,SITE-STORE-MAIN,SITE-STORE-MAIN,ACD-COMPANY,49,49,49,49,closed,2026-06-01T00:00:00.000Z,2026-06-02T00:00:00.000Z,2026-06-03T00:00:00.000Z,2026-05-29T00:00:00.000Z
1087,PROD-001,ORD-0001087,SITE-STORE-MAIN,SITE-STORE-MAIN,ACD-COMPANY,31,31,31,31,closed,2026-06-01T00:00:00.000Z,2026-06-03T00:00:00.000Z,2026-06-04T00:00:00.000Z,2026-05-31T00:00:00.000Z
1088,PROD-001,ORD-0001088,SITE-STORE-MAIN,SITE-STORE-MAIN,ACD-COMPANY,18,18,18,18,closed,2026-06-10T00:00:00.000Z,2026-06-09T00:00:00.000Z,2026-06-09T00:00:00.000Z,2026-06-06T00:00:00.000Z
1089,PROD-001,ORD-0001089,SITE-STORE-MAIN,SITE-STORE-MAIN,ACD-COMPANY,54,54,54,54,closed,2026-06-15T00:00:00.000Z,2026-06-16T00:00:00.000Z,2026-06-17T00:00:00.000Z,2026-06-11T00:00:00.000Z
1090,PROD-001,ORD-0001090,SITE-STORE-MAIN,SITE-STORE-MAIN,ACD-COMPANY,21,21,21,21,closed,2026-06-20T00:00:00.000Z,2026-06-17T00:00:00.000Z,2026-06-18T00:00:00.000Z,2026-06-15T00:00:00.000Z
1091,PROD-001,ORD-0001091,SITE-STORE-MAIN,SITE-STORE-MAIN,ACD-COMPANY,21,21,21,21,closed,2026-06-21T00:00:00.000Z,2026-06-20T00:00:00.000Z,2026-06-21T00:00:00.000Z,2026-06-17T00:00:00.000Z
1092,PROD-001,ORD-0001092,SITE-STORE-MAIN,SITE-STORE-MAIN,ACD-COMPANY,35,35,35,35,closed,2026-06-21T00:00:00.000Z,2026-06-23T00:00:00.000Z,2026-06-25T00:00:00.000Z,2026-06-18T00:00:00.000Z
1093,PROD-001,ORD-0001093,SITE-STORE-MAIN,SITE-STORE-MAIN,ACD-COMPANY,24,24,24,24,closed,2026-06-22T00:00:00.000Z,2026-06-21T00:00:00.000Z,2026-06-23T00:00:00.000Z,2026-06-19T00:00:00.000Z
1094,PROD-001,ORD-0001094,SITE-STORE-MAIN,SITE-STORE-MAIN,ACD-COMPANY,32,32,32,32,closed,2026-06-22T00:00:00.000Z,2026-06-24T00:00:00.000Z,2026-06-26T00:00:00.000Z,2026-06-21T00:00:00.000Z
1095,PROD-001,ORD-0001095,SITE-STORE-MAIN,SITE-STORE-MAIN,ACD-COMPANY,51,51,51,51,closed,2026-06-28T00:00:00.000Z,2026-06-27T00:00:00.000Z,2026-06-29T00:00:00.000Z,2026-06-25T00:00:00.000Z
1096,PROD-001,ORD-0001096,SITE-STORE-MAIN,SITE-STORE-MAIN,ACD-COMPANY,47,47,47,47,closed,2026-06-28T00:00:00.000Z,2026-06-28T00:00:00.000Z,2026-06-28T00:00:00.000Z,2026-06-26T00:00:00.000Z
1097,PROD-001,ORD-0001097,SITE-STORE-MAIN,SITE-STORE-MAIN,ACD-COMPANY,21,21,21,21,closed,2026-07-01T00:00:00.000Z,2026-07-02T00:00:00.000Z,2026-07-03T00:00:00.000Z,2026-06-27T00:00:00.000Z
1098,PROD-001,ORD-0001098,SITE-STORE-MAIN,SITE-STORE-MAIN,ACD-COMPANY,65,65,65,65,closed,2026-06-30T00:00:00.000Z,2026-07-01T00:00:00.000Z,2026-07-01T00:00:00.000Z,2026-06-28T00:00:00.000Z
1099,PROD-002,ORD-0001099,SITE-DC-CENTRAL,SITE-STORE-MAIN,ACD-COMPANY,18,18,18,18,closed,2024-07-07T00:00:00.000Z,2024-07-05T00:00:00.000Z,2024-07-05T00:00:00.000Z,2024-07-03T00:00:00.000Z
1100,PROD-002,ORD-0001100,SITE-DC-CENTRAL,SITE-STORE-MAIN,ACD-COMPANY,48,48,48,48,closed,2024-07-09T00:00:00.000Z,2024-07-09T00:00:00.000Z,2024-07-10T00:00:00.000Z,2024-07-06T00:00:00.000Z
1101,PROD-002,ORD-0001101,SITE-DC-CENTRAL,SITE-STORE-MAIN,ACD-COMPANY,17,17,17,17,closed,2024-07-12T00:00:00.000Z,2024-07-11T00:00:00.000Z,2024-07-13T00:00:00.000Z,2024-07-09T00:00:00.000Z
1102,PROD-002,ORD-0001102,SITE-DC-CENTRAL,SITE-STORE-MAIN,ACD-COMPANY,18,18,18,18,closed,2024-07-12T00:00:00.000Z,2024-07-13T00:00:00.000Z,2024-07-14T00:00:00.000Z,2024-07-10T00:00:00.000Z
1103,PROD-002,ORD-0001103,SITE-DC-CENTRAL,SITE-STORE-MAIN,ACD-COMPANY,58,58,58,58,closed,2024-07-12T00:00:00.000Z,2024-07-16T00:00:00.000Z,2024-07-18T00:00:00.000Z,2024-07-11T00:00:00.000Z
1104,PROD-002,ORD-0001104,SITE-DC-CENTRAL,SITE-STORE-MAIN,ACD-COMPANY,22,22,22,22,closed,2024-07-17T00:00:00.000Z,2024-07-18T00:00:00.000Z,2024-07-18T00:00:00.000Z,2024-07-13T00:00:00.000Z
1105,PROD-002,ORD-0001105,SITE-DC-CENTRAL,SITE-STORE-MAIN,ACD-COMPANY,17,17,17,17,closed,2024-07-19T00:00:00.000Z,2024-07-16T00:00:00.000Z,2024-07-17T00:00:00.000Z,2024-07-14T00:00:00.000Z
1106,PROD-002,ORD-0001106,SITE-DC-CENTRAL,SITE-STORE-MAIN,ACD-COMPANY,60,60,60,60,closed,2024-07-19T00:00:00.000Z,2024-07-18T00:00:00.000Z,2024-07-18T00:00:00.000Z,2024-07-16T00:00:00.000Z
1107,PROD-002,ORD-0001107,SITE-DC-CENTRAL,SITE-STORE-MAIN,ACD-COMPANY,22,22,22,22,closed,2024-07-22T00:00:00.000Z,2024-07-20T00:00:00.000Z,2024-07-22T00:00:00.000Z,2024-07-17T00:00:00.000Z
1108,PROD-002,ORD-0001108,SITE-DC-CENTRAL,SITE-STORE-MAIN,ACD-COMPANY,19,19,19,19,closed,2024-07-21T00:00:00.000Z,2024-07-20T00:00:00.000Z,2024-07-20T00:00:00.000Z,2024-07-18T00:00:00.000Z
1109,PROD-002,ORD-0001109,SITE-DC-CENTRAL,SITE-STORE-MAIN,ACD-COMPANY,46,46,46,46,closed,2024-07-24T00:00:00.000Z,2024-07-25T00:00:00.000Z,2024-07-27T00:00:00.000Z,2024-07-22T00:00:00.000Z
1110,PROD-002,ORD-0001110,SITE-DC-CENTRAL,SITE-STORE-MAIN,ACD-COMPANY,23,23,23,23,closed,2024-07-28T00:00:00.000Z,2024-07-25T00:00:00.000Z,2024-07-27T00:00:00.000Z,2024-07-23T00:00:00.000Z
1111,PROD-002,ORD-0001111,SITE-DC-CENTRAL,SITE-STORE-MAIN,ACD-COMPANY,16,16,16,16,closed,2024-07-31T00:00:00.000Z,2024-07-28T00:00:00.000Z,2024-07-30T00:00:00.000Z,2024-07-26T00:00:00.000Z
1112,PROD-002,ORD-0001112,SITE-DC-CENTRAL,SITE-STORE-MAIN,ACD-COMPANY,34,34,34,34,closed,2024-08-02T00:00:00.000Z,2024-08-04T00:00:00.000Z,2024-08-05T00:00:00.000Z,2024-08-01T00:00:00.000Z
1113,PROD-002,ORD-0001113,SITE-DC-CENTRAL,SITE-STORE-MAIN,ACD-COMPANY,18,18,18,18,closed,2024-08-10T00:00:00.000Z,2024-08-08T00:00:00.000Z,2024-08-10T00:00:00.000Z,2024-08-06T00:00:00.000Z
1114,PROD-002,ORD-0001114,SITE-DC-CENTRAL,SITE-STORE-MAIN,ACD-COMPANY,30,30,30,30,closed,2024-08-11T00:00:00.000Z,2024-08-10T00:00:00.000Z,2024-08-10T00:00:00.000Z,2024-08-08T00:00:00.000Z
1115,PROD-002,ORD-0001115,SITE-DC-CENTRAL,SITE-STORE-MAIN,ACD-COMPANY,38,38,38,38,closed,2024-08-14T00:00:00.000Z,2024-08-14T00:00:00.000Z,2024-08-16T00:00:00.000Z,2024-08-10T00:00:00.000Z
1116,PROD-002,ORD-0001116,SITE-DC-CENTRAL,SITE-STORE-MAIN,ACD-COMPANY,22,22,22,22,closed,2024-08-15T00:00:00.000Z,2024-08-15T00:00:00.000Z,2024-08-16T00:00:00.000Z,2024-08-11T00:00:00.000Z
